example_id,pair_id,task_type,variant_type,baseline_prompt,compare_prompt,pooling,layer,cosine_similarity,cosine_distance
confounding_030_orig,pair_030,confounding,original,direct,mechanistic,final_token,0,1.0,0.0
confounding_030_orig,pair_030,confounding,original,direct,mechanistic,final_token,1,0.9980112314224243,0.0019887685775756836
confounding_030_orig,pair_030,confounding,original,direct,mechanistic,final_token,2,0.9802018404006958,0.0197981595993042
confounding_030_orig,pair_030,confounding,original,direct,mechanistic,final_token,3,0.964427649974823,0.035572350025177
confounding_030_orig,pair_030,confounding,original,direct,mechanistic,final_token,4,0.9329805374145508,0.06701946258544922
confounding_030_orig,pair_030,confounding,original,direct,mechanistic,final_token,5,0.9512765407562256,0.048723459243774414
confounding_030_orig,pair_030,confounding,original,direct,mechanistic,final_token,6,0.9629554748535156,0.037044525146484375
confounding_030_orig,pair_030,confounding,original,direct,confounding_aware,final_token,0,1.0,0.0
confounding_030_orig,pair_030,confounding,original,direct,confounding_aware,final_token,1,0.998704731464386,0.0012952685356140137
confounding_030_orig,pair_030,confounding,original,direct,confounding_aware,final_token,2,0.9803587794303894,0.019641220569610596
confounding_030_orig,pair_030,confounding,original,direct,confounding_aware,final_token,3,0.9617539048194885,0.038246095180511475
confounding_030_orig,pair_030,confounding,original,direct,confounding_aware,final_token,4,0.9550303816795349,0.04496961832046509
confounding_030_orig,pair_030,confounding,original,direct,confounding_aware,final_token,5,0.9615334272384644,0.038466572761535645
confounding_030_orig,pair_030,confounding,original,direct,confounding_aware,final_token,6,0.9685161113739014,0.03148388862609863
confounding_030_orig,pair_030,confounding,original,direct,adversarial,final_token,0,1.0,0.0
confounding_030_orig,pair_030,confounding,original,direct,adversarial,final_token,1,0.9981390833854675,0.0018609166145324707
confounding_030_orig,pair_030,confounding,original,direct,adversarial,final_token,2,0.9847669005393982,0.015233099460601807
confounding_030_orig,pair_030,confounding,original,direct,adversarial,final_token,3,0.9646428227424622,0.03535717725753784
confounding_030_orig,pair_030,confounding,original,direct,adversarial,final_token,4,0.9649667143821716,0.03503328561782837
confounding_030_orig,pair_030,confounding,original,direct,adversarial,final_token,5,0.9650365114212036,0.03496348857879639
confounding_030_orig,pair_030,confounding,original,direct,adversarial,final_token,6,0.9631454348564148,0.036854565143585205
confounding_034_orig,pair_034,confounding,original,direct,mechanistic,final_token,0,1.0,0.0
confounding_034_orig,pair_034,confounding,original,direct,mechanistic,final_token,1,0.998033881187439,0.001966118812561035
confounding_034_orig,pair_034,confounding,original,direct,mechanistic,final_token,2,0.9807400703430176,0.019259929656982422
confounding_034_orig,pair_034,confounding,original,direct,mechanistic,final_token,3,0.9642859101295471,0.03571408987045288
confounding_034_orig,pair_034,confounding,original,direct,mechanistic,final_token,4,0.9353898763656616,0.06461012363433838
confounding_034_orig,pair_034,confounding,original,direct,mechanistic,final_token,5,0.9531917572021484,0.04680824279785156
confounding_034_orig,pair_034,confounding,original,direct,mechanistic,final_token,6,0.9648980498313904,0.03510195016860962
confounding_034_orig,pair_034,confounding,original,direct,confounding_aware,final_token,0,1.0,0.0
confounding_034_orig,pair_034,confounding,original,direct,confounding_aware,final_token,1,0.9986964464187622,0.001303553581237793
confounding_034_orig,pair_034,confounding,original,direct,confounding_aware,final_token,2,0.9804105162620544,0.019589483737945557
confounding_034_orig,pair_034,confounding,original,direct,confounding_aware,final_token,3,0.9614356160163879,0.03856438398361206
confounding_034_orig,pair_034,confounding,original,direct,confounding_aware,final_token,4,0.9551661014556885,0.04483389854431152
confounding_034_orig,pair_034,confounding,original,direct,confounding_aware,final_token,5,0.9620826244354248,0.037917375564575195
confounding_034_orig,pair_034,confounding,original,direct,confounding_aware,final_token,6,0.9689421057701111,0.031057894229888916
confounding_034_orig,pair_034,confounding,original,direct,adversarial,final_token,0,1.0,0.0
confounding_034_orig,pair_034,confounding,original,direct,adversarial,final_token,1,0.9982044696807861,0.0017955303192138672
confounding_034_orig,pair_034,confounding,original,direct,adversarial,final_token,2,0.9846424460411072,0.015357553958892822
confounding_034_orig,pair_034,confounding,original,direct,adversarial,final_token,3,0.9642686247825623,0.035731375217437744
confounding_034_orig,pair_034,confounding,original,direct,adversarial,final_token,4,0.9652004837989807,0.03479951620101929
confounding_034_orig,pair_034,confounding,original,direct,adversarial,final_token,5,0.9654595255851746,0.03454047441482544
confounding_034_orig,pair_034,confounding,original,direct,adversarial,final_token,6,0.9634087681770325,0.03659123182296753
confounding_038_orig,pair_038,confounding,original,direct,mechanistic,final_token,0,1.0,0.0
confounding_038_orig,pair_038,confounding,original,direct,mechanistic,final_token,1,0.9981465339660645,0.0018534660339355469
confounding_038_orig,pair_038,confounding,original,direct,mechanistic,final_token,2,0.9809297323226929,0.01907026767730713
confounding_038_orig,pair_038,confounding,original,direct,mechanistic,final_token,3,0.9651761651039124,0.034823834896087646
confounding_038_orig,pair_038,confounding,original,direct,mechanistic,final_token,4,0.9358718991279602,0.0641281008720398
confounding_038_orig,pair_038,confounding,original,direct,mechanistic,final_token,5,0.9535642266273499,0.046435773372650146
confounding_038_orig,pair_038,confounding,original,direct,mechanistic,final_token,6,0.9656474590301514,0.03435254096984863
confounding_038_orig,pair_038,confounding,original,direct,confounding_aware,final_token,0,1.0,0.0
confounding_038_orig,pair_038,confounding,original,direct,confounding_aware,final_token,1,0.9986788630485535,0.0013211369514465332
confounding_038_orig,pair_038,confounding,original,direct,confounding_aware,final_token,2,0.9801886081695557,0.019811391830444336
confounding_038_orig,pair_038,confounding,original,direct,confounding_aware,final_token,3,0.9619452953338623,0.038054704666137695
confounding_038_orig,pair_038,confounding,original,direct,confounding_aware,final_token,4,0.9557548761367798,0.044245123863220215
confounding_038_orig,pair_038,confounding,original,direct,confounding_aware,final_token,5,0.9625530242919922,0.03744697570800781
confounding_038_orig,pair_038,confounding,original,direct,confounding_aware,final_token,6,0.9694821834564209,0.0305178165435791
confounding_038_orig,pair_038,confounding,original,direct,adversarial,final_token,0,1.0,0.0
confounding_038_orig,pair_038,confounding,original,direct,adversarial,final_token,1,0.997958242893219,0.002041757106781006
confounding_038_orig,pair_038,confounding,original,direct,adversarial,final_token,2,0.9842069745063782,0.015793025493621826
confounding_038_orig,pair_038,confounding,original,direct,adversarial,final_token,3,0.9646146893501282,0.035385310649871826
confounding_038_orig,pair_038,confounding,original,direct,adversarial,final_token,4,0.9652673006057739,0.034732699394226074
confounding_038_orig,pair_038,confounding,original,direct,adversarial,final_token,5,0.9662574529647827,0.033742547035217285
confounding_038_orig,pair_038,confounding,original,direct,adversarial,final_token,6,0.9642848968505859,0.03571510314941406
confounding_042_orig,pair_042,confounding,original,direct,mechanistic,final_token,0,1.0,0.0
confounding_042_orig,pair_042,confounding,original,direct,mechanistic,final_token,1,0.9981458783149719,0.0018541216850280762
confounding_042_orig,pair_042,confounding,original,direct,mechanistic,final_token,2,0.9809575080871582,0.019042491912841797
confounding_042_orig,pair_042,confounding,original,direct,mechanistic,final_token,3,0.9651356339454651,0.03486436605453491
confounding_042_orig,pair_042,confounding,original,direct,mechanistic,final_token,4,0.9361693263053894,0.0638306736946106
confounding_042_orig,pair_042,confounding,original,direct,mechanistic,final_token,5,0.9538725018501282,0.046127498149871826
confounding_042_orig,pair_042,confounding,original,direct,mechanistic,final_token,6,0.9659000635147095,0.03409993648529053
confounding_042_orig,pair_042,confounding,original,direct,confounding_aware,final_token,0,1.0,0.0
confounding_042_orig,pair_042,confounding,original,direct,confounding_aware,final_token,1,0.9986770153045654,0.0013229846954345703
confounding_042_orig,pair_042,confounding,original,direct,confounding_aware,final_token,2,0.9802312850952148,0.019768714904785156
confounding_042_orig,pair_042,confounding,original,direct,confounding_aware,final_token,3,0.9619282484054565,0.03807175159454346
confounding_042_orig,pair_042,confounding,original,direct,confounding_aware,final_token,4,0.9558037519454956,0.044196248054504395
confounding_042_orig,pair_042,confounding,original,direct,confounding_aware,final_token,5,0.9626404643058777,0.037359535694122314
confounding_042_orig,pair_042,confounding,original,direct,confounding_aware,final_token,6,0.969592273235321,0.030407726764678955
confounding_042_orig,pair_042,confounding,original,direct,adversarial,final_token,0,1.0,0.0
confounding_042_orig,pair_042,confounding,original,direct,adversarial,final_token,1,0.9979583024978638,0.0020416975021362305
confounding_042_orig,pair_042,confounding,original,direct,adversarial,final_token,2,0.9842636585235596,0.01573634147644043
confounding_042_orig,pair_042,confounding,original,direct,adversarial,final_token,3,0.9645978808403015,0.035402119159698486
confounding_042_orig,pair_042,confounding,original,direct,adversarial,final_token,4,0.9652180075645447,0.03478199243545532
confounding_042_orig,pair_042,confounding,original,direct,adversarial,final_token,5,0.966250479221344,0.033749520778656006
confounding_042_orig,pair_042,confounding,original,direct,adversarial,final_token,6,0.964332103729248,0.03566789627075195
confounding_046_orig,pair_046,confounding,original,direct,mechanistic,final_token,0,1.0,0.0
confounding_046_orig,pair_046,confounding,original,direct,mechanistic,final_token,1,0.9978500008583069,0.0021499991416931152
confounding_046_orig,pair_046,confounding,original,direct,mechanistic,final_token,2,0.9793228507041931,0.020677149295806885
confounding_046_orig,pair_046,confounding,original,direct,mechanistic,final_token,3,0.9629334211349487,0.03706657886505127
confounding_046_orig,pair_046,confounding,original,direct,mechanistic,final_token,4,0.9343543648719788,0.06564563512802124
confounding_046_orig,pair_046,confounding,original,direct,mechanistic,final_token,5,0.9528616666793823,0.047138333320617676
confounding_046_orig,pair_046,confounding,original,direct,mechanistic,final_token,6,0.9648783802986145,0.0351216197013855
confounding_046_orig,pair_046,confounding,original,direct,confounding_aware,final_token,0,1.0,0.0
confounding_046_orig,pair_046,confounding,original,direct,confounding_aware,final_token,1,0.9986710548400879,0.0013289451599121094
confounding_046_orig,pair_046,confounding,original,direct,confounding_aware,final_token,2,0.9790477752685547,0.020952224731445312
confounding_046_orig,pair_046,confounding,original,direct,confounding_aware,final_token,3,0.9606155157089233,0.03938448429107666
confounding_046_orig,pair_046,confounding,original,direct,confounding_aware,final_token,4,0.9530156850814819,0.046984314918518066
confounding_046_orig,pair_046,confounding,original,direct,confounding_aware,final_token,5,0.9606143832206726,0.03938561677932739
confounding_046_orig,pair_046,confounding,original,direct,confounding_aware,final_token,6,0.968298614025116,0.03170138597488403
confounding_046_orig,pair_046,confounding,original,direct,adversarial,final_token,0,1.0,0.0
confounding_046_orig,pair_046,confounding,original,direct,adversarial,final_token,1,0.9980039596557617,0.0019960403442382812
confounding_046_orig,pair_046,confounding,original,direct,adversarial,final_token,2,0.9837074875831604,0.0162925124168396
confounding_046_orig,pair_046,confounding,original,direct,adversarial,final_token,3,0.9638925194740295,0.03610748052597046
confounding_046_orig,pair_046,confounding,original,direct,adversarial,final_token,4,0.9640698432922363,0.03593015670776367
confounding_046_orig,pair_046,confounding,original,direct,adversarial,final_token,5,0.9637932181358337,0.03620678186416626
confounding_046_orig,pair_046,confounding,original,direct,adversarial,final_token,6,0.9618085622787476,0.03819143772125244
mechanistic_distractor_004_orig,pair_004,mechanistic_distractor,original,direct,mechanistic,final_token,0,1.0,0.0
mechanistic_distractor_004_orig,pair_004,mechanistic_distractor,original,direct,mechanistic,final_token,1,0.9980438947677612,0.0019561052322387695
mechanistic_distractor_004_orig,pair_004,mechanistic_distractor,original,direct,mechanistic,final_token,2,0.9824687838554382,0.017531216144561768
mechanistic_distractor_004_orig,pair_004,mechanistic_distractor,original,direct,mechanistic,final_token,3,0.9639601111412048,0.036039888858795166
mechanistic_distractor_004_orig,pair_004,mechanistic_distractor,original,direct,mechanistic,final_token,4,0.9446557760238647,0.055344223976135254
mechanistic_distractor_004_orig,pair_004,mechanistic_distractor,original,direct,mechanistic,final_token,5,0.9587913155555725,0.04120868444442749
mechanistic_distractor_004_orig,pair_004,mechanistic_distractor,original,direct,mechanistic,final_token,6,0.9700085520744324,0.029991447925567627
mechanistic_distractor_004_orig,pair_004,mechanistic_distractor,original,direct,confounding_aware,final_token,0,1.0,0.0
mechanistic_distractor_004_orig,pair_004,mechanistic_distractor,original,direct,confounding_aware,final_token,1,0.9985787868499756,0.001421213150024414
mechanistic_distractor_004_orig,pair_004,mechanistic_distractor,original,direct,confounding_aware,final_token,2,0.9808267951011658,0.01917320489883423
mechanistic_distractor_004_orig,pair_004,mechanistic_distractor,original,direct,confounding_aware,final_token,3,0.9596604704856873,0.040339529514312744
mechanistic_distractor_004_orig,pair_004,mechanistic_distractor,original,direct,confounding_aware,final_token,4,0.9582578539848328,0.041742146015167236
mechanistic_distractor_004_orig,pair_004,mechanistic_distractor,original,direct,confounding_aware,final_token,5,0.9648883938789368,0.03511160612106323
mechanistic_distractor_004_orig,pair_004,mechanistic_distractor,original,direct,confounding_aware,final_token,6,0.9726299047470093,0.027370095252990723
mechanistic_distractor_004_orig,pair_004,mechanistic_distractor,original,direct,adversarial,final_token,0,1.0,0.0
mechanistic_distractor_004_orig,pair_004,mechanistic_distractor,original,direct,adversarial,final_token,1,0.9982210993766785,0.0017789006233215332
mechanistic_distractor_004_orig,pair_004,mechanistic_distractor,original,direct,adversarial,final_token,2,0.9848552942276001,0.015144705772399902
mechanistic_distractor_004_orig,pair_004,mechanistic_distractor,original,direct,adversarial,final_token,3,0.9630388021469116,0.03696119785308838
mechanistic_distractor_004_orig,pair_004,mechanistic_distractor,original,direct,adversarial,final_token,4,0.9654600620269775,0.03453993797302246
mechanistic_distractor_004_orig,pair_004,mechanistic_distractor,original,direct,adversarial,final_token,5,0.967517614364624,0.03248238563537598
mechanistic_distractor_004_orig,pair_004,mechanistic_distractor,original,direct,adversarial,final_token,6,0.9693057537078857,0.030694246292114258
mechanistic_distractor_008_orig,pair_008,mechanistic_distractor,original,direct,mechanistic,final_token,0,1.0,0.0
mechanistic_distractor_008_orig,pair_008,mechanistic_distractor,original,direct,mechanistic,final_token,1,0.9982577562332153,0.001742243766784668
mechanistic_distractor_008_orig,pair_008,mechanistic_distractor,original,direct,mechanistic,final_token,2,0.98288893699646,0.01711106300354004
mechanistic_distractor_008_orig,pair_008,mechanistic_distractor,original,direct,mechanistic,final_token,3,0.9638616442680359,0.03613835573196411
mechanistic_distractor_008_orig,pair_008,mechanistic_distractor,original,direct,mechanistic,final_token,4,0.9457467794418335,0.054253220558166504
mechanistic_distractor_008_orig,pair_008,mechanistic_distractor,original,direct,mechanistic,final_token,5,0.959537923336029,0.04046207666397095
mechanistic_distractor_008_orig,pair_008,mechanistic_distractor,original,direct,mechanistic,final_token,6,0.9702465534210205,0.029753446578979492
mechanistic_distractor_008_orig,pair_008,mechanistic_distractor,original,direct,confounding_aware,final_token,0,1.0,0.0
mechanistic_distractor_008_orig,pair_008,mechanistic_distractor,original,direct,confounding_aware,final_token,1,0.998607337474823,0.001392662525177002
mechanistic_distractor_008_orig,pair_008,mechanistic_distractor,original,direct,confounding_aware,final_token,2,0.9810324907302856,0.018967509269714355
mechanistic_distractor_008_orig,pair_008,mechanistic_distractor,original,direct,confounding_aware,final_token,3,0.9594005942344666,0.04059940576553345
mechanistic_distractor_008_orig,pair_008,mechanistic_distractor,original,direct,confounding_aware,final_token,4,0.9580174684524536,0.04198253154754639
mechanistic_distractor_008_orig,pair_008,mechanistic_distractor,original,direct,confounding_aware,final_token,5,0.9645331501960754,0.03546684980392456
mechanistic_distractor_008_orig,pair_008,mechanistic_distractor,original,direct,confounding_aware,final_token,6,0.9722222089767456,0.027777791023254395
mechanistic_distractor_008_orig,pair_008,mechanistic_distractor,original,direct,adversarial,final_token,0,1.0,0.0
mechanistic_distractor_008_orig,pair_008,mechanistic_distractor,original,direct,adversarial,final_token,1,0.9983483552932739,0.0016516447067260742
mechanistic_distractor_008_orig,pair_008,mechanistic_distractor,original,direct,adversarial,final_token,2,0.9852828979492188,0.01471710205078125
mechanistic_distractor_008_orig,pair_008,mechanistic_distractor,original,direct,adversarial,final_token,3,0.9631089568138123,0.036891043186187744
mechanistic_distractor_008_orig,pair_008,mechanistic_distractor,original,direct,adversarial,final_token,4,0.9656938314437866,0.03430616855621338
mechanistic_distractor_008_orig,pair_008,mechanistic_distractor,original,direct,adversarial,final_token,5,0.9676868915557861,0.03231310844421387
mechanistic_distractor_008_orig,pair_008,mechanistic_distractor,original,direct,adversarial,final_token,6,0.9698684811592102,0.030131518840789795
mechanistic_distractor_012_orig,pair_012,mechanistic_distractor,original,direct,mechanistic,final_token,0,1.0,0.0
mechanistic_distractor_012_orig,pair_012,mechanistic_distractor,original,direct,mechanistic,final_token,1,0.9982938170433044,0.0017061829566955566
mechanistic_distractor_012_orig,pair_012,mechanistic_distractor,original,direct,mechanistic,final_token,2,0.9817707538604736,0.018229246139526367
mechanistic_distractor_012_orig,pair_012,mechanistic_distractor,original,direct,mechanistic,final_token,3,0.9631498456001282,0.036850154399871826
mechanistic_distractor_012_orig,pair_012,mechanistic_distractor,original,direct,mechanistic,final_token,4,0.9413546323776245,0.05864536762237549
mechanistic_distractor_012_orig,pair_012,mechanistic_distractor,original,direct,mechanistic,final_token,5,0.9557496309280396,0.04425036907196045
mechanistic_distractor_012_orig,pair_012,mechanistic_distractor,original,direct,mechanistic,final_token,6,0.9685800075531006,0.031419992446899414
mechanistic_distractor_012_orig,pair_012,mechanistic_distractor,original,direct,confounding_aware,final_token,0,1.0,0.0
mechanistic_distractor_012_orig,pair_012,mechanistic_distractor,original,direct,confounding_aware,final_token,1,0.9986313581466675,0.0013686418533325195
mechanistic_distractor_012_orig,pair_012,mechanistic_distractor,original,direct,confounding_aware,final_token,2,0.9803191423416138,0.01968085765838623
mechanistic_distractor_012_orig,pair_012,mechanistic_distractor,original,direct,confounding_aware,final_token,3,0.9595534801483154,0.04044651985168457
mechanistic_distractor_012_orig,pair_012,mechanistic_distractor,original,direct,confounding_aware,final_token,4,0.9554782509803772,0.0445217490196228
mechanistic_distractor_012_orig,pair_012,mechanistic_distractor,original,direct,confounding_aware,final_token,5,0.9630321860313416,0.03696781396865845
mechanistic_distractor_012_orig,pair_012,mechanistic_distractor,original,direct,confounding_aware,final_token,6,0.9720355868339539,0.027964413166046143
mechanistic_distractor_012_orig,pair_012,mechanistic_distractor,original,direct,adversarial,final_token,0,1.0,0.0
mechanistic_distractor_012_orig,pair_012,mechanistic_distractor,original,direct,adversarial,final_token,1,0.9980853199958801,0.001914680004119873
mechanistic_distractor_012_orig,pair_012,mechanistic_distractor,original,direct,adversarial,final_token,2,0.9846605062484741,0.015339493751525879
mechanistic_distractor_012_orig,pair_012,mechanistic_distractor,original,direct,adversarial,final_token,3,0.9623764753341675,0.03762352466583252
mechanistic_distractor_012_orig,pair_012,mechanistic_distractor,original,direct,adversarial,final_token,4,0.9649489521980286,0.035051047801971436
mechanistic_distractor_012_orig,pair_012,mechanistic_distractor,original,direct,adversarial,final_token,5,0.9673983454704285,0.03260165452957153
mechanistic_distractor_012_orig,pair_012,mechanistic_distractor,original,direct,adversarial,final_token,6,0.9687789082527161,0.031221091747283936
mechanistic_distractor_016_orig,pair_016,mechanistic_distractor,original,direct,mechanistic,final_token,0,1.0,0.0
mechanistic_distractor_016_orig,pair_016,mechanistic_distractor,original,direct,mechanistic,final_token,1,0.998269259929657,0.0017307400703430176
mechanistic_distractor_016_orig,pair_016,mechanistic_distractor,original,direct,mechanistic,final_token,2,0.982571542263031,0.017428457736968994
mechanistic_distractor_016_orig,pair_016,mechanistic_distractor,original,direct,mechanistic,final_token,3,0.9640394449234009,0.03596055507659912
mechanistic_distractor_016_orig,pair_016,mechanistic_distractor,original,direct,mechanistic,final_token,4,0.9433273077011108,0.05667269229888916
mechanistic_distractor_016_orig,pair_016,mechanistic_distractor,original,direct,mechanistic,final_token,5,0.9572323560714722,0.04276764392852783
mechanistic_distractor_016_orig,pair_016,mechanistic_distractor,original,direct,mechanistic,final_token,6,0.9691630005836487,0.03083699941635132
mechanistic_distractor_016_orig,pair_016,mechanistic_distractor,original,direct,confounding_aware,final_token,0,1.0,0.0
mechanistic_distractor_016_orig,pair_016,mechanistic_distractor,original,direct,confounding_aware,final_token,1,0.9986324906349182,0.0013675093650817871
mechanistic_distractor_016_orig,pair_016,mechanistic_distractor,original,direct,confounding_aware,final_token,2,0.9811418056488037,0.01885819435119629
mechanistic_distractor_016_orig,pair_016,mechanistic_distractor,original,direct,confounding_aware,final_token,3,0.9602263569831848,0.039773643016815186
mechanistic_distractor_016_orig,pair_016,mechanistic_distractor,original,direct,confounding_aware,final_token,4,0.9570693969726562,0.04293060302734375
mechanistic_distractor_016_orig,pair_016,mechanistic_distractor,original,direct,confounding_aware,final_token,5,0.9637712836265564,0.036228716373443604
mechanistic_distractor_016_orig,pair_016,mechanistic_distractor,original,direct,confounding_aware,final_token,6,0.9721377491950989,0.027862250804901123
mechanistic_distractor_016_orig,pair_016,mechanistic_distractor,original,direct,adversarial,final_token,0,1.0,0.0
mechanistic_distractor_016_orig,pair_016,mechanistic_distractor,original,direct,adversarial,final_token,1,0.9981837868690491,0.0018162131309509277
mechanistic_distractor_016_orig,pair_016,mechanistic_distractor,original,direct,adversarial,final_token,2,0.985110342502594,0.014889657497406006
mechanistic_distractor_016_orig,pair_016,mechanistic_distractor,original,direct,adversarial,final_token,3,0.9631119966506958,0.0368880033493042
mechanistic_distractor_016_orig,pair_016,mechanistic_distractor,original,direct,adversarial,final_token,4,0.9649895429611206,0.035010457038879395
mechanistic_distractor_016_orig,pair_016,mechanistic_distractor,original,direct,adversarial,final_token,5,0.9672445058822632,0.032755494117736816
mechanistic_distractor_016_orig,pair_016,mechanistic_distractor,original,direct,adversarial,final_token,6,0.9682598114013672,0.03174018859863281
mechanistic_distractor_020_orig,pair_020,mechanistic_distractor,original,direct,mechanistic,final_token,0,1.0,0.0
mechanistic_distractor_020_orig,pair_020,mechanistic_distractor,original,direct,mechanistic,final_token,1,0.9979868531227112,0.0020131468772888184
mechanistic_distractor_020_orig,pair_020,mechanistic_distractor,original,direct,mechanistic,final_token,2,0.9827808737754822,0.017219126224517822
mechanistic_distractor_020_orig,pair_020,mechanistic_distractor,original,direct,mechanistic,final_token,3,0.9644119739532471,0.03558802604675293
mechanistic_distractor_020_orig,pair_020,mechanistic_distractor,original,direct,mechanistic,final_token,4,0.9450063705444336,0.054993629455566406
mechanistic_distractor_020_orig,pair_020,mechanistic_distractor,original,direct,mechanistic,final_token,5,0.9590288400650024,0.04097115993499756
mechanistic_distractor_020_orig,pair_020,mechanistic_distractor,original,direct,mechanistic,final_token,6,0.9698392748832703,0.030160725116729736
mechanistic_distractor_020_orig,pair_020,mechanistic_distractor,original,direct,confounding_aware,final_token,0,1.0,0.0
mechanistic_distractor_020_orig,pair_020,mechanistic_distractor,original,direct,confounding_aware,final_token,1,0.9985668063163757,0.0014331936836242676
mechanistic_distractor_020_orig,pair_020,mechanistic_distractor,original,direct,confounding_aware,final_token,2,0.9808582067489624,0.019141793251037598
mechanistic_distractor_020_orig,pair_020,mechanistic_distractor,original,direct,confounding_aware,final_token,3,0.959919810295105,0.04008018970489502
mechanistic_distractor_020_orig,pair_020,mechanistic_distractor,original,direct,confounding_aware,final_token,4,0.9577796459197998,0.042220354080200195
mechanistic_distractor_020_orig,pair_020,mechanistic_distractor,original,direct,confounding_aware,final_token,5,0.964451789855957,0.03554821014404297
mechanistic_distractor_020_orig,pair_020,mechanistic_distractor,original,direct,confounding_aware,final_token,6,0.9719533920288086,0.028046607971191406
mechanistic_distractor_020_orig,pair_020,mechanistic_distractor,original,direct,adversarial,final_token,0,1.0,0.0
mechanistic_distractor_020_orig,pair_020,mechanistic_distractor,original,direct,adversarial,final_token,1,0.9982082843780518,0.0017917156219482422
mechanistic_distractor_020_orig,pair_020,mechanistic_distractor,original,direct,adversarial,final_token,2,0.9850127100944519,0.014987289905548096
mechanistic_distractor_020_orig,pair_020,mechanistic_distractor,original,direct,adversarial,final_token,3,0.9634618163108826,0.03653818368911743
mechanistic_distractor_020_orig,pair_020,mechanistic_distractor,original,direct,adversarial,final_token,4,0.9658226370811462,0.03417736291885376
mechanistic_distractor_020_orig,pair_020,mechanistic_distractor,original,direct,adversarial,final_token,5,0.967728316783905,0.03227168321609497
mechanistic_distractor_020_orig,pair_020,mechanistic_distractor,original,direct,adversarial,final_token,6,0.9690386652946472,0.030961334705352783
mechanistic_distractor_024_orig,pair_024,mechanistic_distractor,original,direct,mechanistic,final_token,0,1.0,0.0
mechanistic_distractor_024_orig,pair_024,mechanistic_distractor,original,direct,mechanistic,final_token,1,0.9982889890670776,0.0017110109329223633
mechanistic_distractor_024_orig,pair_024,mechanistic_distractor,original,direct,mechanistic,final_token,2,0.9820425510406494,0.017957448959350586
mechanistic_distractor_024_orig,pair_024,mechanistic_distractor,original,direct,mechanistic,final_token,3,0.9637740850448608,0.03622591495513916
mechanistic_distractor_024_orig,pair_024,mechanistic_distractor,original,direct,mechanistic,final_token,4,0.9440262913703918,0.055973708629608154
mechanistic_distractor_024_orig,pair_024,mechanistic_distractor,original,direct,mechanistic,final_token,5,0.9576948285102844,0.042305171489715576
mechanistic_distractor_024_orig,pair_024,mechanistic_distractor,original,direct,mechanistic,final_token,6,0.9691452383995056,0.030854761600494385
mechanistic_distractor_024_orig,pair_024,mechanistic_distractor,original,direct,confounding_aware,final_token,0,1.0,0.0
mechanistic_distractor_024_orig,pair_024,mechanistic_distractor,original,direct,confounding_aware,final_token,1,0.9986565709114075,0.0013434290885925293
mechanistic_distractor_024_orig,pair_024,mechanistic_distractor,original,direct,confounding_aware,final_token,2,0.9805155396461487,0.01948446035385132
mechanistic_distractor_024_orig,pair_024,mechanistic_distractor,original,direct,confounding_aware,final_token,3,0.9602612853050232,0.03973871469497681
mechanistic_distractor_024_orig,pair_024,mechanistic_distractor,original,direct,confounding_aware,final_token,4,0.9567379355430603,0.0432620644569397
mechanistic_distractor_024_orig,pair_024,mechanistic_distractor,original,direct,confounding_aware,final_token,5,0.9638072848320007,0.03619271516799927
mechanistic_distractor_024_orig,pair_024,mechanistic_distractor,original,direct,confounding_aware,final_token,6,0.9722064137458801,0.027793586254119873
mechanistic_distractor_024_orig,pair_024,mechanistic_distractor,original,direct,adversarial,final_token,0,1.0,0.0
mechanistic_distractor_024_orig,pair_024,mechanistic_distractor,original,direct,adversarial,final_token,1,0.9981785416603088,0.0018214583396911621
mechanistic_distractor_024_orig,pair_024,mechanistic_distractor,original,direct,adversarial,final_token,2,0.9844481945037842,0.01555180549621582
mechanistic_distractor_024_orig,pair_024,mechanistic_distractor,original,direct,adversarial,final_token,3,0.9631450176239014,0.03685498237609863
mechanistic_distractor_024_orig,pair_024,mechanistic_distractor,original,direct,adversarial,final_token,4,0.9656006097793579,0.03439939022064209
mechanistic_distractor_024_orig,pair_024,mechanistic_distractor,original,direct,adversarial,final_token,5,0.9680352807044983,0.03196471929550171
mechanistic_distractor_024_orig,pair_024,mechanistic_distractor,original,direct,adversarial,final_token,6,0.9694467782974243,0.030553221702575684
mechanistic_distractor_028_orig,pair_028,mechanistic_distractor,original,direct,mechanistic,final_token,0,1.0,0.0
mechanistic_distractor_028_orig,pair_028,mechanistic_distractor,original,direct,mechanistic,final_token,1,0.998077929019928,0.0019220709800720215
mechanistic_distractor_028_orig,pair_028,mechanistic_distractor,original,direct,mechanistic,final_token,2,0.9829472899436951,0.01705271005630493
mechanistic_distractor_028_orig,pair_028,mechanistic_distractor,original,direct,mechanistic,final_token,3,0.9641962647438049,0.03580373525619507
mechanistic_distractor_028_orig,pair_028,mechanistic_distractor,original,direct,mechanistic,final_token,4,0.9454939365386963,0.05450606346130371
mechanistic_distractor_028_orig,pair_028,mechanistic_distractor,original,direct,mechanistic,final_token,5,0.9590969085693359,0.04090309143066406
mechanistic_distractor_028_orig,pair_028,mechanistic_distractor,original,direct,mechanistic,final_token,6,0.9695389866828918,0.030461013317108154
mechanistic_distractor_028_orig,pair_028,mechanistic_distractor,original,direct,confounding_aware,final_token,0,1.0,0.0
